_unit_id,_created_at,_golden,_id,_missed,_started_at,_tainted,_channel,_trust,_worker_id,_country,_region,_city,_ip,how_difficult_was_the_assertion_to_decide_on,your_choice,annotated_sentence,file,line,pattern,unannotated_sentence,x,your_choice_gold,ys
224443072,11/15/2012 22:38:45,false,704533440,,11/15/2012 22:37:35,false,amt,1.0,11304554,USA,AZ,Queen Creek,72.223.36.49,2,False,The/DT pace/NN of/IN immigration/NN picked/VBN up/RP when/WRB Prime/NP Minister/NP Lee/NP Hsien/NP Loong/NP assumed/VBD office/NN in/IN 2003/CD and/CC all/RB of/IN sudden/JJ the/DT floodgates/NNS are/VBP opened/VBN to/TO accept/VB foreigners/NNS from/IN all/DT over/IN the/DT world/NN especially/RB China/NP and/CC India/NP where/WRB the/DT majority/NN of/IN the/DT newcomers/NNS hail/NN from/IN ./SENT ,eng2010news.sent.tagged.txt,106425,Hhyp_36,The pace of immigration picked up when Prime Minister Lee Hsien Loong assumed office in 2003 and all of sudden the floodgates are opened to accept foreigners from all over the world especially China and India where the majority of the newcomers hail from.,world,,"China, India"
224443072,11/15/2012 22:44:23,false,704541247,,11/15/2012 22:40:49,false,getpaid,0.8333,10541889,IND,25,Madras,117.193.230.29,2,True,The/DT pace/NN of/IN immigration/NN picked/VBN up/RP when/WRB Prime/NP Minister/NP Lee/NP Hsien/NP Loong/NP assumed/VBD office/NN in/IN 2003/CD and/CC all/RB of/IN sudden/JJ the/DT floodgates/NNS are/VBP opened/VBN to/TO accept/VB foreigners/NNS from/IN all/DT over/IN the/DT world/NN especially/RB China/NP and/CC India/NP where/WRB the/DT majority/NN of/IN the/DT newcomers/NNS hail/NN from/IN ./SENT ,eng2010news.sent.tagged.txt,106425,Hhyp_36,The pace of immigration picked up when Prime Minister Lee Hsien Loong assumed office in 2003 and all of sudden the floodgates are opened to accept foreigners from all over the world especially China and India where the majority of the newcomers hail from.,world,,"China, India"
224443073,11/15/2012 22:37:52,false,704532021,,11/15/2012 22:37:13,false,zoombucks,0.9,8963487,GBR,L9,Sheffield,2.219.201.86,1,True,"Islands/NNS are/VBP typically/RB home/RB to/TO fewer/JJR predators/NNS â€”/NN especially/RB cats/NNS and/CC other/JJ mammals/NNS â€”/JJ than/IN the/DT mainland/NN ,/, so/RB animals/NNS that/WDT live/VBP there/EX are/VBP at/IN less/JJR risk/NN of/IN becoming/VBG somebodyâ€™s/NNS lunch/NN ./SENT ",eng2010news.sent.tagged.txt,1307802,Hhyp_36,"Islands are typically home to fewer predators â€” especially cats and other mammals â€” than the mainland, so animals that live there are at less risk of becoming somebodyâ€™s lunch.",predators â€”,,"cats, other mammals"
224443073,11/15/2012 22:42:23,false,704537992,,11/15/2012 22:41:32,false,cbf,0.8,6000149,USA,NY,Buffalo,98.117.179.6,2,True,"Islands/NNS are/VBP typically/RB home/RB to/TO fewer/JJR predators/NNS â€”/NN especially/RB cats/NNS and/CC other/JJ mammals/NNS â€”/JJ than/IN the/DT mainland/NN ,/, so/RB animals/NNS that/WDT live/VBP there/EX are/VBP at/IN less/JJR risk/NN of/IN becoming/VBG somebodyâ€™s/NNS lunch/NN ./SENT ",eng2010news.sent.tagged.txt,1307802,Hhyp_36,"Islands are typically home to fewer predators â€” especially cats and other mammals â€” than the mainland, so animals that live there are at less risk of becoming somebodyâ€™s lunch.",predators â€”,,"cats, other mammals"
224443073,11/15/2012 22:50:59,false,704551627,,11/15/2012 22:49:36,false,amt,1.0,13956075,USA,OH,Chardon,173.88.218.126,1,True,"Islands/NNS are/VBP typically/RB home/RB to/TO fewer/JJR predators/NNS â€”/NN especially/RB cats/NNS and/CC other/JJ mammals/NNS â€”/JJ than/IN the/DT mainland/NN ,/, so/RB animals/NNS that/WDT live/VBP there/EX are/VBP at/IN less/JJR risk/NN of/IN becoming/VBG somebodyâ€™s/NNS lunch/NN ./SENT ",eng2010news.sent.tagged.txt,1307802,Hhyp_36,"Islands are typically home to fewer predators â€” especially cats and other mammals â€” than the mainland, so animals that live there are at less risk of becoming somebodyâ€™s lunch.",predators â€”,,"cats, other mammals"
224443074,11/15/2012 22:41:36,false,704537328,,11/15/2012 22:40:00,false,getpaid,0.8571,12670194,ARE,02,Al Ajman,217.164.237.241,2,Don't know,They/PP argued/VBD that/ the/DT tax/NN is/VBZ hurting/VBG all/DT liquor/NN stores/NNS especially/RB small/JJ mom/NN and/CC pop/NN stores/NNS and/CC stores/NNS in/IN cities/NNS and/CC towns/NNS on/IN the/DT border/NN of/IN other/JJ states/NNS with/IN a/DT smaller/JJR tax/NN ./SENT ,eng2010news.sent.tagged.txt,1544515,Hhyp_36,They argued that the tax is hurting all liquor stores especially small mom and pop stores and stores in cities and towns on the border of other states with a smaller tax.,liquor stores,,"small mom, pop stores"
224443074,11/15/2012 22:42:25,false,704538076,,11/15/2012 22:36:47,false,amt,1.0,13956075,USA,OH,Chardon,173.88.218.126,1,False,They/PP argued/VBD that/ the/DT tax/NN is/VBZ hurting/VBG all/DT liquor/NN stores/NNS especially/RB small/JJ mom/NN and/CC pop/NN stores/NNS and/CC stores/NNS in/IN cities/NNS and/CC towns/NNS on/IN the/DT border/NN of/IN other/JJ states/NNS with/IN a/DT smaller/JJR tax/NN ./SENT ,eng2010news.sent.tagged.txt,1544515,Hhyp_36,They argued that the tax is hurting all liquor stores especially small mom and pop stores and stores in cities and towns on the border of other states with a smaller tax.,liquor stores,,"small mom, pop stores"
224443074,11/15/2012 22:43:33,false,704539650,,11/15/2012 22:41:49,false,fusioncash,1.0,5602998,USA,IL,Bloomingdale,71.57.93.95,2,True,They/PP argued/VBD that/ the/DT tax/NN is/VBZ hurting/VBG all/DT liquor/NN stores/NNS especially/RB small/JJ mom/NN and/CC pop/NN stores/NNS and/CC stores/NNS in/IN cities/NNS and/CC towns/NNS on/IN the/DT border/NN of/IN other/JJ states/NNS with/IN a/DT smaller/JJR tax/NN ./SENT ,eng2010news.sent.tagged.txt,1544515,Hhyp_36,They argued that the tax is hurting all liquor stores especially small mom and pop stores and stores in cities and towns on the border of other states with a smaller tax.,liquor stores,,"small mom, pop stores"
224443075,11/15/2012 22:34:15,false,704526995,,11/15/2012 22:32:43,false,getpaid,0.8571,12670194,ARE,02,Al Ajman,217.164.237.241,2,True,"Yes/UH Harkhe/NP ,/, actually/RB some/DT of/IN the/DT culture/NN and/CC religion/NN on/IN Hinduism/NN was/VBD started/VBN bythe/NP Kiratas/NP especially/RB culture/NN &/CC religion/NN of/IN Shivaism/NP ./SENT ",eng2010news.sent.tagged.txt,2484985,Hhyp_36,"Yes Harkhe, actually some of the culture and religion on Hinduism was started bythe Kiratas especially culture & religion of Shivaism.",Kiratas,,"culture, religion"
224443075,11/15/2012 22:39:22,false,704534545,,11/15/2012 22:37:34,false,cbf,0.8,6000149,USA,NY,Buffalo,98.117.179.6,3,True,"Yes/UH Harkhe/NP ,/, actually/RB some/DT of/IN the/DT culture/NN and/CC religion/NN on/IN Hinduism/NN was/VBD started/VBN bythe/NP Kiratas/NP especially/RB culture/NN &/CC religion/NN of/IN Shivaism/NP ./SENT ",eng2010news.sent.tagged.txt,2484985,Hhyp_36,"Yes Harkhe, actually some of the culture and religion on Hinduism was started bythe Kiratas especially culture & religion of Shivaism.",Kiratas,,"culture, religion"
224443075,11/15/2012 22:53:29,false,704555750,,11/15/2012 22:49:37,false,fusioncash,1.0,9466067,USA,OH,Loveland,74.83.3.138,1,False,"Yes/UH Harkhe/NP ,/, actually/RB some/DT of/IN the/DT culture/NN and/CC religion/NN on/IN Hinduism/NN was/VBD started/VBN bythe/NP Kiratas/NP especially/RB culture/NN &/CC religion/NN of/IN Shivaism/NP ./SENT ",eng2010news.sent.tagged.txt,2484985,Hhyp_36,"Yes Harkhe, actually some of the culture and religion on Hinduism was started bythe Kiratas especially culture & religion of Shivaism.",Kiratas,,"culture, religion"
224443076,11/15/2012 22:39:10,false,704534209,,11/15/2012 22:38:04,false,fusioncash,1.0,13882697,USA,NY,Tuxedo Park,67.87.111.157,4,Don't know,Why/WRB is/VBZ he/PP criticizing/VBG Anil/NP when/WRB he/PP should/MD be/VB flailing/VBG the/DT MSM/NN especially/RB Utusan/NP and/CC TV3/NP ?/SENT ,eng2010news.sent.tagged.txt,3105989,Hhyp_36,Why is he criticizing Anil when he should be flailing the MSM especially Utusan and TV3?,MSM,,"Utusan, TV3"
224443076,11/15/2012 22:42:17,false,704537944,,11/15/2012 22:41:28,false,cbf,0.8,13775737,USA,CA,West Covina,24.205.176.225,3,True,Why/WRB is/VBZ he/PP criticizing/VBG Anil/NP when/WRB he/PP should/MD be/VB flailing/VBG the/DT MSM/NN especially/RB Utusan/NP and/CC TV3/NP ?/SENT ,eng2010news.sent.tagged.txt,3105989,Hhyp_36,Why is he criticizing Anil when he should be flailing the MSM especially Utusan and TV3?,MSM,,"Utusan, TV3"
224443076,11/15/2012 22:52:54,false,704554934,,11/15/2012 22:52:33,false,getpaid,0.8333,10541889,IND,25,Madras,117.193.230.29,2,True,Why/WRB is/VBZ he/PP criticizing/VBG Anil/NP when/WRB he/PP should/MD be/VB flailing/VBG the/DT MSM/NN especially/RB Utusan/NP and/CC TV3/NP ?/SENT ,eng2010news.sent.tagged.txt,3105989,Hhyp_36,Why is he criticizing Anil when he should be flailing the MSM especially Utusan and TV3?,MSM,,"Utusan, TV3"
224443076,11/15/2012 22:53:29,false,704555751,,11/15/2012 22:49:37,false,fusioncash,1.0,9466067,USA,OH,Loveland,74.83.3.138,2,True,Why/WRB is/VBZ he/PP criticizing/VBG Anil/NP when/WRB he/PP should/MD be/VB flailing/VBG the/DT MSM/NN especially/RB Utusan/NP and/CC TV3/NP ?/SENT ,eng2010news.sent.tagged.txt,3105989,Hhyp_36,Why is he criticizing Anil when he should be flailing the MSM especially Utusan and TV3?,MSM,,"Utusan, TV3"
224443077,11/15/2012 22:40:40,true,704536531,,11/15/2012 22:40:03,false,zoombucks,0.9,8963487,GBR,L9,Sheffield,2.219.201.86,1,True,"I/PP have/VBP watched/VBN every/DT single/JJ episode/NN and/CC will/MD truly/RB miss/VB all/DT of/IN the/DT characters/NNS especially/RB Willy/NP ,/, Marc/NP and/CC Amanda/NP ./SENT ",eng2010news.sent.tagged.txt,3630607,Hhyp_37,"I have watched every single episode and will truly miss all of the characters especially Willy, Marc and Amanda.",characters,True,"Willy, Marc, Amanda"
224443078,11/15/2012 22:39:21,false,704534487,,11/15/2012 22:38:34,false,zoombucks,0.9,8963487,GBR,L9,Sheffield,2.219.201.86,2,True,"As/IN the/DT centrifuge/NN pummeled/VBN my/PP$ body/NN ,/, I/PP had/VBD to/TO squeeze/VB my/PP$ muscles/NNS â€“/NN especially/RB legs/NNS ,/, feet/NNS and/CC arms/NNS â€“/NN to/TO constrict/VB the/DT veins/NNS and/CC arteries/NNS there/RB ,/, forcing/VBG the/DT blood/NN out/RP of/IN my/PP$ limbs/NNS and/CC back/RB to/TO my/PP$ head/NN ./SENT ",eng2010news.sent.tagged.txt,7791653,Hhyp_37,"As the centrifuge pummeled my body, I had to squeeze my muscles â€“ especially legs, feet and arms â€“ to constrict the veins and arteries there, forcing the blood out of my limbs and back to my head.",muscles â€“,,"legs, feet, arms â€“"
224443078,11/15/2012 22:40:02,false,704535701,,11/15/2012 22:39:17,false,cbf,0.8,13775737,USA,CA,West Covina,24.205.176.225,2,True,"As/IN the/DT centrifuge/NN pummeled/VBN my/PP$ body/NN ,/, I/PP had/VBD to/TO squeeze/VB my/PP$ muscles/NNS â€“/NN especially/RB legs/NNS ,/, feet/NNS and/CC arms/NNS â€“/NN to/TO constrict/VB the/DT veins/NNS and/CC arteries/NNS there/RB ,/, forcing/VBG the/DT blood/NN out/RP of/IN my/PP$ limbs/NNS and/CC back/RB to/TO my/PP$ head/NN ./SENT ",eng2010news.sent.tagged.txt,7791653,Hhyp_37,"As the centrifuge pummeled my body, I had to squeeze my muscles â€“ especially legs, feet and arms â€“ to constrict the veins and arteries there, forcing the blood out of my limbs and back to my head.",muscles â€“,,"legs, feet, arms â€“"
224443078,11/15/2012 22:42:23,false,704537995,,11/15/2012 22:41:32,false,cbf,0.8,6000149,USA,NY,Buffalo,98.117.179.6,2,True,"As/IN the/DT centrifuge/NN pummeled/VBN my/PP$ body/NN ,/, I/PP had/VBD to/TO squeeze/VB my/PP$ muscles/NNS â€“/NN especially/RB legs/NNS ,/, feet/NNS and/CC arms/NNS â€“/NN to/TO constrict/VB the/DT veins/NNS and/CC arteries/NNS there/RB ,/, forcing/VBG the/DT blood/NN out/RP of/IN my/PP$ limbs/NNS and/CC back/RB to/TO my/PP$ head/NN ./SENT ",eng2010news.sent.tagged.txt,7791653,Hhyp_37,"As the centrifuge pummeled my body, I had to squeeze my muscles â€“ especially legs, feet and arms â€“ to constrict the veins and arteries there, forcing the blood out of my limbs and back to my head.",muscles â€“,,"legs, feet, arms â€“"
224443079,11/15/2012 22:36:22,false,704529608,,11/15/2012 22:35:25,false,zoombucks,0.9,8963487,GBR,L9,Sheffield,2.219.201.86,1,True,"Immediate/JJ audit/NN on/IN all/DT government/NN agencies/NNS especially/RB GSIS/NP ,/, SSS/NP and/CC AFP/NP retirement/NN fund/NN ./SENT ",eng2010news.sent.tagged.txt,9264290,Hhyp_37,"Immediate audit on all government agencies especially GSIS, SSS and AFP retirement fund.",government agencies,,"GSIS, SSS, AFP"
224443079,11/15/2012 22:37:33,false,704531578,,11/15/2012 22:36:30,false,amt,1.0,11304554,USA,AZ,Queen Creek,72.223.36.49,1,True,"Immediate/JJ audit/NN on/IN all/DT government/NN agencies/NNS especially/RB GSIS/NP ,/, SSS/NP and/CC AFP/NP retirement/NN fund/NN ./SENT ",eng2010news.sent.tagged.txt,9264290,Hhyp_37,"Immediate audit on all government agencies especially GSIS, SSS and AFP retirement fund.",government agencies,,"GSIS, SSS, AFP"
224443079,11/15/2012 22:40:52,false,704536716,,11/15/2012 22:40:13,false,cbf,0.8,6000149,USA,NY,Buffalo,98.117.179.6,2,True,"Immediate/JJ audit/NN on/IN all/DT government/NN agencies/NNS especially/RB GSIS/NP ,/, SSS/NP and/CC AFP/NP retirement/NN fund/NN ./SENT ",eng2010news.sent.tagged.txt,9264290,Hhyp_37,"Immediate audit on all government agencies especially GSIS, SSS and AFP retirement fund.",government agencies,,"GSIS, SSS, AFP"
224443080,11/15/2012 22:40:47,false,704536662,,11/15/2012 22:37:52,false,getpaid,0.8333,10541889,IND,25,Madras,117.193.230.29,2,True,"We/PP are/VBP all/RB realistic/JJ about/IN the/DT obstacles/NNS it/PP takes/VBZ to/TO run/VB a/DT school/NN such/JJ as/IN money/NN ,/, sense/NN of/IN community/NN and/CC parental/JJ support/NN ./SENT ",eng2010news.sent.tagged.txt,9246133,Hhyp_09,"We are all realistic about the obstacles it takes to run a school such as money, sense of community and parental support.",school,,"money, sense of community, parental support"
224443080,11/15/2012 22:42:36,false,704538278,,11/15/2012 22:40:55,false,amt,1.0,11304554,USA,AZ,Queen Creek,72.223.36.49,1,False,"We/PP are/VBP all/RB realistic/JJ about/IN the/DT obstacles/NNS it/PP takes/VBZ to/TO run/VB a/DT school/NN such/JJ as/IN money/NN ,/, sense/NN of/IN community/NN and/CC parental/JJ support/NN ./SENT ",eng2010news.sent.tagged.txt,9246133,Hhyp_09,"We are all realistic about the obstacles it takes to run a school such as money, sense of community and parental support.",school,,"money, sense of community, parental support"
224443080,11/15/2012 22:55:42,false,704558358,,11/15/2012 22:53:08,false,zoombucks,1.0,4692908,USA,ME,Sabattus,72.227.64.74,2,False,"We/PP are/VBP all/RB realistic/JJ about/IN the/DT obstacles/NNS it/PP takes/VBZ to/TO run/VB a/DT school/NN such/JJ as/IN money/NN ,/, sense/NN of/IN community/NN and/CC parental/JJ support/NN ./SENT ",eng2010news.sent.tagged.txt,9246133,Hhyp_09,"We are all realistic about the obstacles it takes to run a school such as money, sense of community and parental support.",school,,"money, sense of community, parental support"
224443080,11/15/2012 22:57:37,false,704560384,,11/15/2012 22:56:18,false,cbf,0.875,9580039,USA,FL,Dunnellon,74.178.41.52,1,False,"We/PP are/VBP all/RB realistic/JJ about/IN the/DT obstacles/NNS it/PP takes/VBZ to/TO run/VB a/DT school/NN such/JJ as/IN money/NN ,/, sense/NN of/IN community/NN and/CC parental/JJ support/NN ./SENT ",eng2010news.sent.tagged.txt,9246133,Hhyp_09,"We are all realistic about the obstacles it takes to run a school such as money, sense of community and parental support.",school,,"money, sense of community, parental support"
224443081,11/15/2012 22:37:52,false,704532020,,11/15/2012 22:37:13,false,zoombucks,0.9,8963487,GBR,L9,Sheffield,2.219.201.86,1,True,"When/WRB it/PP comes/VBZ to/TO salaries/NNS ,/, everyone/NN involved/VBD seems/VBZ to/TO agree/VB that/ Island/NP County/NP employees/NNS make/VBP less/RBR when/WRB compared/VBN to/TO employees/NNS in/IN neighboring/JJ counties/NNS ,/, especially/RB Skagit/NP and/CC Snohomish/NP counties/NNS ./SENT ",eng2010news.sent.tagged.txt,1935828,Hhyp_43,"When it comes to salaries, everyone involved seems to agree that Island County employees make less when compared to employees in neighboring counties, especially Skagit and Snohomish counties.",neighboring counties,,"Skagit, Snohomish"
224443081,11/15/2012 22:52:54,false,704554931,,11/15/2012 22:52:33,false,getpaid,0.8333,10541889,IND,25,Madras,117.193.230.29,2,True,"When/WRB it/PP comes/VBZ to/TO salaries/NNS ,/, everyone/NN involved/VBD seems/VBZ to/TO agree/VB that/ Island/NP County/NP employees/NNS make/VBP less/RBR when/WRB compared/VBN to/TO employees/NNS in/IN neighboring/JJ counties/NNS ,/, especially/RB Skagit/NP and/CC Snohomish/NP counties/NNS ./SENT ",eng2010news.sent.tagged.txt,1935828,Hhyp_43,"When it comes to salaries, everyone involved seems to agree that Island County employees make less when compared to employees in neighboring counties, especially Skagit and Snohomish counties.",neighboring counties,,"Skagit, Snohomish"
224443081,11/15/2012 22:55:42,false,704558385,,11/15/2012 22:53:08,false,zoombucks,1.0,4692908,USA,ME,Sabattus,72.227.64.74,2,False,"When/WRB it/PP comes/VBZ to/TO salaries/NNS ,/, everyone/NN involved/VBD seems/VBZ to/TO agree/VB that/ Island/NP County/NP employees/NNS make/VBP less/RBR when/WRB compared/VBN to/TO employees/NNS in/IN neighboring/JJ counties/NNS ,/, especially/RB Skagit/NP and/CC Snohomish/NP counties/NNS ./SENT ",eng2010news.sent.tagged.txt,1935828,Hhyp_43,"When it comes to salaries, everyone involved seems to agree that Island County employees make less when compared to employees in neighboring counties, especially Skagit and Snohomish counties.",neighboring counties,,"Skagit, Snohomish"
224443081,11/15/2012 22:57:37,false,704560385,,11/15/2012 22:56:18,false,cbf,0.875,9580039,USA,FL,Dunnellon,74.178.41.52,1,True,"When/WRB it/PP comes/VBZ to/TO salaries/NNS ,/, everyone/NN involved/VBD seems/VBZ to/TO agree/VB that/ Island/NP County/NP employees/NNS make/VBP less/RBR when/WRB compared/VBN to/TO employees/NNS in/IN neighboring/JJ counties/NNS ,/, especially/RB Skagit/NP and/CC Snohomish/NP counties/NNS ./SENT ",eng2010news.sent.tagged.txt,1935828,Hhyp_43,"When it comes to salaries, everyone involved seems to agree that Island County employees make less when compared to employees in neighboring counties, especially Skagit and Snohomish counties.",neighboring counties,,"Skagit, Snohomish"
224443082,11/15/2012 22:40:44,false,704536646,,11/15/2012 22:39:56,false,amt,1.0,11304554,USA,AZ,Queen Creek,72.223.36.49,1,True,"Institutions/NNS of/IN higher/JJR education/NN ,/, especially/RB private/JJ colleges/NNS and/CC universities/NNS ,/, have/VBP failed/VBN to/TO address/VB cost-containment/NN problems/NNS for/IN decades/NNS ./SENT ",eng2010news.sent.tagged.txt,1957173,Hhyp_43,"Institutions of higher education, especially private colleges and universities, have failed to address cost-containment problems for decades.",education,,"private colleges, universities"
224443082,11/15/2012 22:43:23,false,704539366,,11/15/2012 22:40:37,false,cbf,0.875,9580039,USA,FL,Dunnellon,74.178.41.52,1,False,"Institutions/NNS of/IN higher/JJR education/NN ,/, especially/RB private/JJ colleges/NNS and/CC universities/NNS ,/, have/VBP failed/VBN to/TO address/VB cost-containment/NN problems/NNS for/IN decades/NNS ./SENT ",eng2010news.sent.tagged.txt,1957173,Hhyp_43,"Institutions of higher education, especially private colleges and universities, have failed to address cost-containment problems for decades.",education,,"private colleges, universities"
224443082,11/15/2012 22:50:59,false,704551626,,11/15/2012 22:49:36,false,amt,1.0,13956075,USA,OH,Chardon,173.88.218.126,1,True,"Institutions/NNS of/IN higher/JJR education/NN ,/, especially/RB private/JJ colleges/NNS and/CC universities/NNS ,/, have/VBP failed/VBN to/TO address/VB cost-containment/NN problems/NNS for/IN decades/NNS ./SENT ",eng2010news.sent.tagged.txt,1957173,Hhyp_43,"Institutions of higher education, especially private colleges and universities, have failed to address cost-containment problems for decades.",education,,"private colleges, universities"
224443083,11/15/2012 22:38:03,false,704532301,,11/15/2012 22:36:34,false,fusioncash,1.0,13882697,USA,NY,Tuxedo Park,67.87.111.157,1,True,"An/DT analysis/NN was/VBD conducted/VBN by/IN the/DT investigators/NNS to/TO see/VB if/IN any/DT symptoms/NNS were/VBD associated/VBN with/IN health/NN outcomes/NNS ,/, especially/RB hospitalisation/NN and/CC mortality/NN ./SENT ",eng2010news.sent.tagged.txt,1972121,Hhyp_43,"An analysis was conducted by the investigators to see if any symptoms were associated with health outcomes, especially hospitalisation and mortality.",health outcomes,,"hospitalisation, mortality"
224443083,11/15/2012 22:39:16,false,704534306,,11/15/2012 22:37:40,false,cbf,0.8,13775737,USA,CA,West Covina,24.205.176.225,1,True,"An/DT analysis/NN was/VBD conducted/VBN by/IN the/DT investigators/NNS to/TO see/VB if/IN any/DT symptoms/NNS were/VBD associated/VBN with/IN health/NN outcomes/NNS ,/, especially/RB hospitalisation/NN and/CC mortality/NN ./SENT ",eng2010news.sent.tagged.txt,1972121,Hhyp_43,"An analysis was conducted by the investigators to see if any symptoms were associated with health outcomes, especially hospitalisation and mortality.",health outcomes,,"hospitalisation, mortality"
224443083,11/15/2012 22:40:40,false,704536529,,11/15/2012 22:40:03,false,zoombucks,0.9,8963487,GBR,L9,Sheffield,2.219.201.86,1,True,"An/DT analysis/NN was/VBD conducted/VBN by/IN the/DT investigators/NNS to/TO see/VB if/IN any/DT symptoms/NNS were/VBD associated/VBN with/IN health/NN outcomes/NNS ,/, especially/RB hospitalisation/NN and/CC mortality/NN ./SENT ",eng2010news.sent.tagged.txt,1972121,Hhyp_43,"An analysis was conducted by the investigators to see if any symptoms were associated with health outcomes, especially hospitalisation and mortality.",health outcomes,,"hospitalisation, mortality"
224443084,11/15/2012 22:35:24,false,704528513,,11/15/2012 22:33:03,false,zoombucks,0.9,8963487,GBR,L9,Sheffield,2.219.201.86,1,True,"Some/DT employers/NNS ,/, especially/RB state/NN and/CC local/JJ governments/NNS ,/, have/VBP cut/VBN wages/NNS ./SENT ",eng2010news.sent.tagged.txt,2021377,Hhyp_43,"Some employers, especially state and local governments, have cut wages.",employers,,"state, local governments"
224443084,11/15/2012 22:37:24,false,704531300,,11/15/2012 22:33:56,false,fusioncash,1.0,5602998,USA,IL,Bloomingdale,71.57.93.95,3,Don't know,"Some/DT employers/NNS ,/, especially/RB state/NN and/CC local/JJ governments/NNS ,/, have/VBP cut/VBN wages/NNS ./SENT ",eng2010news.sent.tagged.txt,2021377,Hhyp_43,"Some employers, especially state and local governments, have cut wages.",employers,,"state, local governments"
224443084,11/15/2012 22:41:53,false,704537635,,11/15/2012 22:37:25,false,fusioncash,1.0,9466067,USA,OH,Loveland,74.83.3.138,2,True,"Some/DT employers/NNS ,/, especially/RB state/NN and/CC local/JJ governments/NNS ,/, have/VBP cut/VBN wages/NNS ./SENT ",eng2010news.sent.tagged.txt,2021377,Hhyp_43,"Some employers, especially state and local governments, have cut wages.",employers,,"state, local governments"
224443084,11/15/2012 22:55:42,false,704558386,,11/15/2012 22:53:08,false,zoombucks,1.0,4692908,USA,ME,Sabattus,72.227.64.74,3,False,"Some/DT employers/NNS ,/, especially/RB state/NN and/CC local/JJ governments/NNS ,/, have/VBP cut/VBN wages/NNS ./SENT ",eng2010news.sent.tagged.txt,2021377,Hhyp_43,"Some employers, especially state and local governments, have cut wages.",employers,,"state, local governments"
224443085,11/15/2012 22:39:16,false,704534307,,11/15/2012 22:37:40,false,cbf,0.8,13775737,USA,CA,West Covina,24.205.176.225,4,Don't know,"And/CC if/IN all/PDT the/DT pieces/NNS ,/, especially/RB Sheets/NP and/CC Duchscherer/NP ,/, can/MD stay/VB healthy/JJ ,/, they/PP will/MD be/VB a/DT force/NN and/CC possibly/RB the/DT best/JJS team/NN in/IN the/DT American/NP League/NP West/NP this/DT season/NN ,/, even/RB without/IN a/DT good/JJ hitting/VBG and/CC power-filled/JJ lineup/NN ./SENT ",eng2010news.sent.tagged.txt,2059587,Hhyp_43,"And if all the pieces, especially Sheets and Duchscherer, can stay healthy, they will be a force and possibly the best team in the American League West this season, even without a good hitting and power-filled lineup.",pieces,,"Sheets, Duchscherer"
224443085,11/15/2012 22:44:23,false,704541249,,11/15/2012 22:40:49,false,getpaid,0.8333,10541889,IND,25,Madras,117.193.230.29,2,True,"And/CC if/IN all/PDT the/DT pieces/NNS ,/, especially/RB Sheets/NP and/CC Duchscherer/NP ,/, can/MD stay/VB healthy/JJ ,/, they/PP will/MD be/VB a/DT force/NN and/CC possibly/RB the/DT best/JJS team/NN in/IN the/DT American/NP League/NP West/NP this/DT season/NN ,/, even/RB without/IN a/DT good/JJ hitting/VBG and/CC power-filled/JJ lineup/NN ./SENT ",eng2010news.sent.tagged.txt,2059587,Hhyp_43,"And if all the pieces, especially Sheets and Duchscherer, can stay healthy, they will be a force and possibly the best team in the American League West this season, even without a good hitting and power-filled lineup.",pieces,,"Sheets, Duchscherer"
224443085,11/15/2012 22:55:42,false,704558387,,11/15/2012 22:53:08,false,zoombucks,1.0,4692908,USA,ME,Sabattus,72.227.64.74,1,False,"And/CC if/IN all/PDT the/DT pieces/NNS ,/, especially/RB Sheets/NP and/CC Duchscherer/NP ,/, can/MD stay/VB healthy/JJ ,/, they/PP will/MD be/VB a/DT force/NN and/CC possibly/RB the/DT best/JJS team/NN in/IN the/DT American/NP League/NP West/NP this/DT season/NN ,/, even/RB without/IN a/DT good/JJ hitting/VBG and/CC power-filled/JJ lineup/NN ./SENT ",eng2010news.sent.tagged.txt,2059587,Hhyp_43,"And if all the pieces, especially Sheets and Duchscherer, can stay healthy, they will be a force and possibly the best team in the American League West this season, even without a good hitting and power-filled lineup.",pieces,,"Sheets, Duchscherer"
224443085,11/15/2012 22:56:16,false,704558978,,11/15/2012 22:55:24,false,cbf,0.875,9580039,USA,FL,Dunnellon,74.178.41.52,1,True,"And/CC if/IN all/PDT the/DT pieces/NNS ,/, especially/RB Sheets/NP and/CC Duchscherer/NP ,/, can/MD stay/VB healthy/JJ ,/, they/PP will/MD be/VB a/DT force/NN and/CC possibly/RB the/DT best/JJS team/NN in/IN the/DT American/NP League/NP West/NP this/DT season/NN ,/, even/RB without/IN a/DT good/JJ hitting/VBG and/CC power-filled/JJ lineup/NN ./SENT ",eng2010news.sent.tagged.txt,2059587,Hhyp_43,"And if all the pieces, especially Sheets and Duchscherer, can stay healthy, they will be a force and possibly the best team in the American League West this season, even without a good hitting and power-filled lineup.",pieces,,"Sheets, Duchscherer"
